household_key,frequency,recency,T,monetary_value,gasto_esperado,prob_vivo,clv_12m,nivel_valor,estado,segmento
557,28.0,634.0,662.0,25.43964285714286,25.549330971130647,0.9988340173057262,376.6992887481082,Bajo,Activo,Bajo · Activo
558,103.0,596.0,603.0,23.413300970873788,23.44665367274956,0.9996918829170821,1344.4293713225397,Medio,Activo,Medio · Activo
559,23.0,411.0,633.0,10.710869565217392,10.954273051717442,0.07348562594678694,10.309820332955285,Bajo,En riesgo,Bajo · En riesgo
560,257.0,696.0,696.0,28.31875486381323,28.328832760909147,0.9999625376472718,3491.8640546357574,Alto,Activo,Alto · Activo
561,25.0,650.0,660.0,53.0352,52.96815701222082,0.9994467544131559,703.9665147541032,Medio,Activo,Medio · Activo
562,73.0,661.0,677.0,43.36657534246576,43.36638892686926,0.9992462188535637,1581.380092882076,Medio,Activo,Medio · Activo
563,57.0,643.0,647.0,43.51070175438597,43.510026701305314,0.9997619250034651,1303.1039386081343,Medio,Activo,Medio · Activo
564,48.0,641.0,643.0,17.28708333333333,17.380533885968845,0.9997704524206947,443.10104427765646,Bajo,Activo,Bajo · Activo
565,20.0,629.0,633.0,21.648,21.833729634374784,0.9994737970906143,245.21595584244875,Bajo,Activo,Bajo · Activo
566,94.0,629.0,629.0,12.900531914893618,12.95640030311751,0.9998982580214771,651.5003766308303,Medio,Activo,Medio · Activo
567,217.0,678.0,678.0,14.423179723502304,14.446192089516083,0.9999556637225062,1544.3523422282676,Medio,Activo,Medio · Activo
568,140.0,706.0,707.0,60.89785714285715,60.8761052127676,0.9999165014107824,4043.9387434312325,Alto,Activo,Alto · Activo
569,97.0,643.0,644.0,68.53525773195877,68.49027216547657,0.99988534951666,3470.9002986514606,Alto,Activo,Alto · Activo
570,31.0,621.0,621.0,44.78806451612903,44.7797317129848,0.9996979339303754,775.2592100605173,Medio,Activo,Medio · Activo
571,13.0,575.0,681.0,84.29307692307692,83.75412240163226,0.9923883313731718,585.783342639143,Bajo,En riesgo,Bajo · En riesgo
572,32.0,426.0,621.0,27.498125,27.583098041359094,0.014436855503364354,7.108663659341388,Bajo,En riesgo,Bajo · En riesgo
573,97.0,600.0,615.0,31.492268041237114,31.513285134917645,0.9989246763189015,1669.2933971558691,Medio,Activo,Medio · Activo
574,111.0,623.0,623.0,60.074774774774774,60.048630631847416,0.9999137014314348,3590.8686623932003,Alto,Activo,Alto · Activo
575,285.0,707.0,707.0,41.29519298245614,41.29640278091795,0.9999662053302879,5555.394622358932,Alto,Activo,Alto · Activo
576,137.0,632.0,664.0,26.98992700729927,27.010498380996623,0.9446125971349422,1764.6605734674272,Alto,En riesgo,Alto · En riesgo
577,36.0,594.0,598.0,117.19638888888888,116.84262754201409,0.999665557406281,2422.3890541168325,Alto,Activo,Alto · Activo
578,106.0,614.0,621.0,28.09132075471698,28.116102377846666,0.9997007956430207,1611.3100073998266,Medio,Activo,Medio · Activo
579,22.0,644.0,650.0,18.978181818181817,19.16800638710617,0.9994794140509482,229.29205568390174,Bajo,Activo,Bajo · Activo
580,90.0,664.0,669.0,14.436666666666666,14.49206379023546,0.9997913064829348,657.093329490623,Medio,Activo,Medio · Activo
581,128.0,650.0,661.0,39.48203125,39.48717223278763,0.9993645957886362,2563.299317635896,Alto,Activo,Alto · Activo
582,131.0,609.0,611.0,39.17679389312977,39.18222019624333,0.9998877843999895,2812.8531670363946,Alto,Activo,Alto · Activo
583,133.0,657.0,678.0,22.652255639097746,22.67908441002073,0.9953759819171998,1485.4280713854232,Medio,En riesgo,Medio · En riesgo
584,43.0,449.0,625.0,22.29860465116279,22.38277974936141,0.0024838468718211076,1.310399941917587,Bajo,En riesgo,Bajo · En riesgo
585,39.0,686.0,707.0,20.36230769230769,20.46363623013696,0.9991965391601154,388.5565303793817,Bajo,Activo,Bajo · Activo
586,174.0,659.0,659.0,33.10465517241379,33.11477800519819,0.9999447694711312,2923.8074909015,Alto,Activo,Alto · Activo
587,26.0,655.0,655.0,9.287307692307692,9.512229157950776,0.9996419892916169,132.2076900931603,Bajo,Activo,Bajo · Activo
588,210.0,682.0,683.0,45.379333333333335,45.37761031138772,0.9999378491895543,4661.72707244578,Alto,Activo,Alto · Activo
589,15.0,609.0,628.0,18.966,19.243537528456926,0.999006839851123,166.99786966603858,Bajo,Activo,Bajo · Activo
590,117.0,678.0,681.0,27.56666666666667,27.589897095075546,0.9998629111685442,1592.3016853548963,Medio,Activo,Medio · Activo
591,256.0,660.0,660.0,52.6087890625,52.602489209558414,0.9999623918775892,6804.905095238733,Alto,Activo,Alto · Activo
592,31.0,628.0,681.0,20.861290322580647,20.985851475646648,0.9959933207726809,330.62666383871397,Bajo,En riesgo,Bajo · En riesgo
593,53.0,688.0,708.0,11.92433962264151,12.026464888351068,0.9991676420905791,306.92514757018785,Bajo,Activo,Bajo · Activo
594,81.0,607.0,613.0,29.83493827160494,29.86363310651329,0.9997383891067765,1330.180422840833,Medio,Activo,Medio · Activo
595,127.0,641.0,643.0,18.379212598425195,18.413124740162566,0.9998880560608518,1219.293404303389,Medio,Activo,Medio · Activo
596,103.0,658.0,658.0,28.77592233009709,28.800275661485205,0.9999070628804495,1516.12305687021,Medio,Activo,Medio · Activo
597,92.0,668.0,671.0,41.448913043478264,41.452367267465114,0.999843037733634,1915.0882081680516,Alto,Activo,Alto · Activo
598,164.0,650.0,651.0,20.436341463414635,20.46044125706329,0.9999247615769365,1724.0881212268305,Alto,Activo,Alto · Activo
599,4.0,599.0,666.0,88.8,86.91171986480848,0.9965848666632213,235.71964746806822,Bajo,En riesgo,Bajo · En riesgo
600,127.0,656.0,656.0,43.21889763779528,43.218991435529524,0.9999244890159817,2806.294337466685,Alto,Activo,Alto · Activo
601,70.0,668.0,669.0,74.075,73.9990371880555,0.9998487578785087,2621.71546518772,Alto,Activo,Alto · Activo
602,38.0,640.0,674.0,48.38394736842105,48.360832768754825,0.9981520773139477,937.6779273321843,Medio,En riesgo,Medio · En riesgo
603,127.0,680.0,681.0,25.336377952755907,25.360818162346533,0.9999090625694196,1587.2798423631702,Medio,Activo,Medio · Activo
604,52.0,700.0,700.0,43.84423076923077,43.84238417384292,0.9998176275465518,1111.4164840124422,Medio,Activo,Medio · Activo
605,110.0,659.0,662.0,53.15018181818182,53.13468266157379,0.9998566810970937,2966.715983668572,Alto,Activo,Alto · Activo
606,87.0,669.0,672.0,38.10873563218391,38.119022179420774,0.9998378309749489,1664.430517312401,Medio,Activo,Medio · Activo
607,157.0,660.0,665.0,20.09375796178344,20.119308474299338,0.9998014856606767,1589.8387525944017,Medio,Activo,Medio · Activo
608,179.0,615.0,615.0,28.733575418994416,28.747639701743104,0.999946303679135,2793.8139229931658,Alto,Activo,Alto · Activo
609,140.0,685.0,685.0,11.880714285714285,11.91950826951698,0.9999314511759665,816.8125292991667,Medio,Activo,Medio · Activo
610,19.0,568.0,603.0,29.771052631578947,29.893114587063277,0.9983936385423354,335.34691558043124,Bajo,Activo,Bajo · Activo
611,68.0,627.0,629.0,33.608823529411765,33.633405542002066,0.9998258749190992,1230.5253121124083,Medio,Activo,Medio · Activo
612,120.0,623.0,623.0,32.68933333333333,32.704603260442504,0.9999201204990782,2112.2339974316196,Alto,Activo,Alto · Activo
613,7.0,682.0,693.0,45.41428571428572,45.36295748661011,0.9986191304627446,183.65003085471176,Bajo,Activo,Bajo · Activo
614,117.0,703.0,706.0,23.186153846153847,23.21585716914486,0.9998653575460149,1293.1996038825073,Medio,Activo,Medio · Activo
615,22.0,481.0,494.0,15.27090909090909,15.489682352593368,0.9992247862494935,242.38276026315162,Bajo,Activo,Bajo · Activo
616,8.0,673.0,682.0,50.67,50.51361363679956,0.9987842891588814,232.32570598032137,Bajo,Activo,Bajo · Activo
617,26.0,672.0,691.0,49.30423076923077,49.26443056778576,0.9992392540036061,649.3770569540201,Medio,Activo,Medio · Activo
618,282.0,591.0,592.0,26.024255319148935,26.034848240818885,0.9999453094477574,4125.664382010093,Alto,Activo,Alto · Activo
619,4.0,547.0,653.0,40.495,40.61087164529323,0.9950074128552049,112.11960771435604,Bajo,En riesgo,Bajo · En riesgo
620,16.0,469.0,609.0,15.138125,15.439481476351256,0.9524709705262391,139.65049855501152,Bajo,En riesgo,Bajo · En riesgo
621,136.0,617.0,618.0,23.275514705882355,23.300959955512276,0.9999121879887556,1716.6398175232998,Alto,Activo,Alto · Activo
622,135.0,592.0,593.0,17.57362962962963,17.606566598818844,0.9999108838809904,1340.9129944396764,Medio,Activo,Medio · Activo
623,98.0,602.0,602.0,39.2380612244898,39.24520347628888,0.999902368938305,2146.5524554296876,Alto,Activo,Alto · Activo
624,135.0,679.0,685.0,44.29851851851852,44.29722389127667,0.9997682059501354,2927.80310969518,Alto,Activo,Alto · Activo
625,32.0,599.0,601.0,37.5275,37.558499358694576,0.999673161025281,692.1287526135327,Medio,Activo,Medio · Activo
626,21.0,687.0,699.0,29.21952380952381,29.33456596224782,0.9993555580416117,312.7541976132689,Bajo,Activo,Bajo · Activo
627,42.0,621.0,625.0,41.87357142857143,41.87937750790466,0.9997042463569484,964.6239327931879,Medio,Activo,Medio · Activo
628,17.0,687.0,691.0,66.35882352941177,66.12621860474326,0.9994031797133545,586.103238789148,Bajo,Activo,Bajo · Activo
629,25.0,616.0,697.0,13.459200000000001,13.664362032105538,0.9907972038759749,170.6350462555502,Bajo,En riesgo,Bajo · En riesgo
630,178.0,707.0,707.0,43.47252808988764,43.47234857095268,0.9999460036944495,3663.656369174199,Alto,Activo,Alto · Activo
631,380.0,682.0,682.0,24.297394736842104,24.306043505486734,0.9999746318918794,4511.050581118511,Alto,Activo,Alto · Activo
632,83.0,606.0,608.0,40.32060240963855,40.32677921475651,0.999848734739794,1854.8390227374948,Alto,Activo,Alto · Activo
633,126.0,601.0,601.0,43.00150793650794,43.0019007916926,0.9999238944266677,3019.126930014212,Alto,Activo,Alto · Activo
634,32.0,285.0,527.0,48.1146875,48.08871127462928,6.893001100045337e-06,0.006949740267054477,Bajo,En riesgo,Bajo · En riesgo
635,30.0,622.0,678.0,11.832333333333334,12.012833309241818,0.9955193081952532,184.13941548574107,Bajo,En riesgo,Bajo · En riesgo
636,203.0,643.0,644.0,44.50945812807882,44.508417039328684,0.9999352331200085,4683.985141192223,Alto,Activo,Alto · Activo
637,94.0,678.0,681.0,26.466489361702127,26.497416107750826,0.999845923739292,1232.3244052201374,Medio,Activo,Medio · Activo
638,135.0,590.0,594.0,58.592666666666666,58.57306283287329,0.9998241684482414,4453.163637729818,Alto,Activo,Alto · Activo
639,65.0,556.0,647.0,11.594923076923076,11.679119677224156,0.25496562093373654,101.41038332297174,Bajo,En riesgo,Bajo · En riesgo
640,80.0,618.0,649.0,27.94675,27.97988047178519,0.9940082759627283,1157.4142555980902,Medio,En riesgo,Medio · En riesgo
641,286.0,679.0,681.0,46.13706293706294,46.135339059284064,0.9999225692081853,6461.4653684756695,Alto,Activo,Alto · Activo
642,59.0,547.0,671.0,37.07627118644068,37.09444621058758,0.031988086247481326,35.4697716365163,Bajo,En riesgo,Bajo · En riesgo
643,28.0,618.0,625.0,47.924642857142864,47.89614649214514,0.9995381127851732,747.7391948648859,Medio,Activo,Medio · Activo
644,187.0,617.0,618.0,19.97010695187166,19.991676624915144,0.9999305963815993,2019.3039066366155,Alto,Activo,Alto · Activo
645,42.0,456.0,625.0,10.00095238095238,10.137611389762757,0.006450977853363507,1.5067717471348812,Bajo,En riesgo,Bajo · En riesgo
646,34.0,673.0,694.0,47.67941176470588,47.65716117944283,0.9991926842000063,807.6882683329219,Medio,Activo,Medio · Activo
647,108.0,649.0,649.0,57.50925925925926,57.48649641097019,0.9999113261733484,3214.291929983141,Alto,Activo,Alto · Activo
648,70.0,648.0,653.0,27.205714285714286,27.2453943986144,0.9997662789950944,988.4288829729841,Medio,Activo,Medio · Activo
649,32.0,441.0,596.0,46.854375,46.83518122188378,0.14918319072490077,129.85867860683805,Bajo,En riesgo,Bajo · En riesgo
650,70.0,689.0,705.0,20.180857142857143,20.237870035940166,0.9993150695562154,680.6346668201555,Medio,Activo,Medio · Activo
651,6.0,457.0,637.0,52.40166666666667,52.14604454138627,0.9845071980093462,199.38040116353827,Bajo,En riesgo,Bajo · En riesgo
652,44.0,637.0,637.0,39.49545454545454,39.51031904813822,0.9997852035244627,934.4009255469142,Medio,Activo,Medio · Activo
653,192.0,612.0,621.0,55.798854166666665,55.787582110824694,0.9991957867941678,5752.790485208931,Alto,Activo,Alto · Activo
654,132.0,673.0,677.0,17.165757575757578,17.199976428408323,0.9998416746092473,1124.8282496124978,Medio,Activo,Medio · Activo
655,45.0,692.0,693.0,42.02755555555556,42.0323858490928,0.9997755190584087,935.1820592172655,Medio,Activo,Medio · Activo
656,88.0,642.0,658.0,57.08613636363636,57.0590411671388,0.9990522184321414,2570.2347181623086,Alto,Activo,Alto · Activo
657,19.0,626.0,634.0,5.832631578947368,6.170867740544881,0.9993759799889385,65.9677698621376,Bajo,Activo,Bajo · Activo
658,43.0,606.0,614.0,23.0553488372093,23.136489086371025,0.9996103395035628,554.7036479778503,Bajo,Activo,Bajo · Activo
659,30.0,671.0,697.0,23.802666666666667,23.91447761550018,0.998987901635727,357.99126015825163,Bajo,Activo,Bajo · Activo
660,137.0,596.0,598.0,57.65766423357665,57.63952639791371,0.9998895175345979,4417.534084834681,Alto,Activo,Alto · Activo
661,339.0,610.0,611.0,24.393362831858408,24.40300809283896,0.9999508159342052,4502.993837586256,Alto,Activo,Alto · Activo
662,37.0,623.0,641.0,37.303783783783786,37.33165555669011,0.9992530748270093,741.9709841953492,Medio,Activo,Medio · Activo
663,92.0,594.0,596.0,33.00869565217391,33.028004315736425,0.9998584864054516,1714.2068050588605,Alto,Activo,Alto · Activo
664,28.0,574.0,594.0,33.04785714285715,33.11078799079728,0.9991022710005474,543.1307208749183,Bajo,Activo,Bajo · Activo
665,37.0,678.0,679.0,19.136216216216216,19.248707238769516,0.9997310320434242,361.6984021295586,Bajo,Activo,Bajo · Activo
666,82.0,626.0,628.0,12.346951219512196,12.412144656532172,0.9998486956408249,546.5044889296213,Bajo,Activo,Bajo · Activo
667,59.0,603.0,606.0,18.533898305084747,18.60632864998528,0.9997836529501785,614.5749360339803,Bajo,Activo,Bajo · Activo
668,54.0,625.0,625.0,20.7012962962963,20.773484542865678,0.9998242596491096,610.6606476333434,Bajo,Activo,Bajo · Activo
669,112.0,681.0,686.0,81.20598214285714,81.14745459010798,0.9998063062058333,4453.221206991035,Alto,Activo,Alto · Activo
670,176.0,679.0,682.0,32.16767045454546,32.17859923000014,0.9998820161079293,2778.098380498628,Alto,Activo,Alto · Activo
671,112.0,617.0,634.0,45.32276785714286,45.31962682812252,0.9982273399091206,2683.0748965674043,Alto,En riesgo,Alto · En riesgo
672,110.0,643.0,644.0,24.420909090909092,24.450559185416946,0.9998967452816888,1402.6972047116815,Medio,Activo,Medio · Activo
673,42.0,690.0,690.0,16.698095238095238,16.807259149603603,0.9997752122643114,351.2972844364079,Bajo,Activo,Bajo · Activo
674,106.0,678.0,678.0,44.08839622641509,44.087090642907135,0.9999096686702165,2318.2939076550174,Alto,Activo,Alto · Activo
675,157.0,608.0,608.0,30.74356687898089,30.757385578432483,0.9999388268282886,2654.3568927704064,Alto,Activo,Alto · Activo
676,302.0,699.0,702.0,35.54360927152318,35.5480465982364,0.9998852330684814,5100.95919461813,Alto,Activo,Alto · Activo
677,41.0,614.0,615.0,38.16756097560975,38.18909262182369,0.9997536838640214,873.1407746082081,Medio,Activo,Medio · Activo
678,46.0,455.0,622.0,9.691304347826087,9.817285654549336,0.002324491253816481,0.576887098568837,Bajo,En riesgo,Bajo · En riesgo
679,179.0,691.0,693.0,36.086256983240226,36.09321609552595,0.9999102453091148,3119.3709352308083,Alto,Activo,Alto · Activo
680,82.0,589.0,600.0,42.56634146341464,42.56786158579295,0.9994690704423594,1959.2939543069979,Alto,Activo,Alto · Activo
681,65.0,707.0,707.0,41.71446153846154,41.71864131489449,0.9998535510950629,1301.9751443730786,Medio,Activo,Medio · Activo
682,158.0,538.0,680.0,27.82727848101266,27.84420208435537,1.8706660804690693e-12,4.052929327611325e-09,Bajo,En riesgo,Bajo · En riesgo
683,7.0,482.0,596.0,21.11428571428571,21.64949867809529,0.9929980709840376,101.06218458118302,Bajo,En riesgo,Bajo · En riesgo
684,96.0,675.0,675.0,21.18885416666667,21.228639157036586,0.9999003558618429,1016.8326643059713,Medio,Activo,Medio · Activo
685,184.0,610.0,613.0,32.58576086956521,32.59582187959376,0.9998722108938141,3265.7437438424076,Alto,Activo,Alto · Activo
686,17.0,550.0,605.0,30.91941176470588,31.04411127308718,0.9969829817199439,312.7619789202377,Bajo,En riesgo,Bajo · En riesgo
687,59.0,702.0,705.0,52.938305084745764,52.91006750881909,0.9997923203063492,1506.2775850610801,Medio,Activo,Medio · Activo
688,27.0,622.0,641.0,116.14074074074075,115.67653668350982,0.9991987189149746,1701.2748724962203,Alto,Activo,Alto · Activo
689,2.0,272.0,596.0,6.315,9.260749831210717,0.9563140781185895,17.040368710750425,Bajo,En riesgo,Bajo · En riesgo
690,203.0,688.0,689.0,24.314137931034484,24.33030704952676,0.9999365235205423,2396.0638515809223,Alto,Activo,Alto · Activo
691,52.0,670.0,677.0,46.009807692307696,46.000774417399754,0.9996848423381418,1204.9106788770716,Medio,Activo,Medio · Activo
692,109.0,634.0,635.0,35.31614678899083,35.32878931416662,0.9998957203198308,2036.5318033163958,Alto,Activo,Alto · Activo
693,183.0,689.0,704.0,34.54071038251366,34.5489784317947,0.9973757197270189,2997.5724276301776,Alto,En riesgo,Alto · En riesgo
694,126.0,629.0,629.0,13.85436507936508,13.894755239153508,0.9999238944266677,932.9101452670519,Medio,Activo,Medio · Activo
695,190.0,595.0,596.0,44.82073684210527,44.819341184482546,0.9999305955268929,4765.621971335518,Alto,Activo,Alto · Activo
696,252.0,594.0,597.0,58.17892857142857,58.168704340280875,0.9998660364543729,8173.920895070785,Alto,Activo,Alto · Activo
697,52.0,638.0,650.0,52.690961538461536,52.65975619891574,0.9995140905157986,1435.3601457193076,Medio,Activo,Medio · Activo
698,105.0,704.0,706.0,11.292000000000002,11.344673196652602,0.9998772149895168,567.929672148525,Bajo,Activo,Bajo · Activo
699,123.0,646.0,651.0,83.97845528455285,83.92125734304845,0.9997996146150189,5318.665540597698,Alto,Activo,Alto · Activo
700,34.0,691.0,697.0,84.18529411764706,83.9780827748133,0.9996264801409595,1417.8426888875647,Medio,Activo,Medio · Activo
701,37.0,599.0,608.0,69.29162162162162,69.1705033425796,0.9995530662848138,1448.4059661495994,Medio,Activo,Medio · Activo
702,228.0,631.0,634.0,35.89890350877193,35.90451032427782,0.9998768901551865,4305.94276721562,Alto,Activo,Alto · Activo
703,167.0,637.0,640.0,55.86850299401198,55.855473116855116,0.9998746652556657,4872.595616663403,Alto,Activo,Alto · Activo
704,7.0,411.0,598.0,9.504285714285714,10.319735025138222,0.973631816116351,47.07919358981448,Bajo,En riesgo,Bajo · En riesgo
705,88.0,617.0,635.0,15.431931818181818,15.486631136928313,0.9986381521728598,722.1056718551138,Medio,Activo,Medio · Activo
706,120.0,691.0,691.0,33.29533333333333,33.30973015466503,0.9999201204990782,1943.1597739111148,Alto,Activo,Alto · Activo
707,346.0,608.0,608.0,55.24563583815029,55.23965501243441,0.999972146233531,10453.31366713434,Alto,Activo,Alto · Activo
708,59.0,690.0,695.0,46.955932203389835,46.94519915946792,0.9997523661017131,1355.3201537341026,Medio,Activo,Medio · Activo
709,146.0,660.0,665.0,37.85568493150685,37.862119248064246,0.9998033728742265,2784.205270551953,Alto,Activo,Alto · Activo
710,186.0,686.0,687.0,19.97741935483871,19.9990980854565,0.9999323645781845,1810.9302023830344,Alto,Activo,Alto · Activo
711,32.0,679.0,681.0,13.2746875,13.436204822734926,0.9996772847437538,219.0115056681055,Bajo,Activo,Bajo · Activo
712,225.0,675.0,676.0,51.6256,51.61918883527025,0.999940506637274,5736.908047435771,Alto,Activo,Alto · Activo
713,20.0,594.0,613.0,25.770500000000006,25.92084711294498,0.9991059583764987,300.3270295523938,Bajo,Activo,Bajo · Activo
714,233.0,659.0,659.0,17.61304721030043,17.63211187934547,0.9999586953033502,2080.2962684019008,Alto,Activo,Alto · Activo
715,133.0,668.0,668.0,27.437368421052632,27.45797594867751,0.9999278701837024,1833.2353831013393,Alto,Activo,Alto · Activo
716,73.0,631.0,634.0,17.535068493150685,17.59600437809989,0.9998151344855425,684.7623150851692,Medio,Activo,Medio · Activo
717,45.0,594.0,614.0,13.482666666666667,13.59690512014215,0.9990472352648899,340.460566669717,Bajo,Activo,Bajo · Activo
718,374.0,706.0,710.0,51.15342245989305,51.149782785274674,0.999791606629703,8979.661005068812,Alto,Activo,Alto · Activo
719,33.0,683.0,691.0,31.78151515151515,31.841570249918416,0.9995779279034934,526.8724548187492,Bajo,Activo,Bajo · Activo
720,80.0,659.0,664.0,20.756999999999998,20.805657435571522,0.9997812549942399,846.430071771616,Medio,Activo,Medio · Activo
721,45.0,592.0,601.0,12.142,12.261377022193038,0.9995815977798764,313.700710494982,Bajo,Activo,Bajo · Activo
722,126.0,606.0,612.0,50.01563492063492,50.00640260690032,0.999738495160682,3448.352911339596,Alto,Activo,Alto · Activo
723,22.0,628.0,634.0,54.621818181818185,54.53331505438865,0.9994766277778832,668.5002279858785,Medio,Activo,Medio · Activo
724,24.0,585.0,636.0,24.609583333333333,24.74336721329131,0.9968747181321357,327.3010772350116,Bajo,En riesgo,Bajo · En riesgo
725,121.0,623.0,623.0,39.530743801652896,39.536112167386925,0.9999207752658643,2574.4723882430367,Alto,Activo,Alto · Activo
726,69.0,639.0,639.0,31.48782608695652,31.517361627192006,0.99986191997768,1151.7744035438964,Medio,Activo,Medio · Activo
727,97.0,647.0,647.0,50.20835051546392,50.19601956565666,0.9999013726711998,2532.2539350497455,Alto,Activo,Alto · Activo
728,319.0,664.0,669.0,33.64442006269592,33.649651297926326,0.9996780312854073,5345.099271224595,Alto,Activo,Alto · Activo
729,30.0,648.0,657.0,38.45666666666667,38.48438897947584,0.999522119260124,610.8794382504019,Bajo,Activo,Bajo · Activo
730,90.0,687.0,693.0,12.246111111111112,12.305714326254657,0.9997675319605382,538.9481138516272,Bajo,Activo,Bajo · Activo
731,154.0,617.0,626.0,20.415519480519478,20.441205822169415,0.9994296380159267,1680.9733823752101,Medio,Activo,Medio · Activo
732,87.0,591.0,593.0,44.94402298850575,44.94073341374623,0.9998526809825924,2218.655569412701,Alto,Activo,Alto · Activo
733,69.0,615.0,622.0,37.663333333333334,37.677411461388,0.9996975684922067,1413.5883626706373,Medio,Activo,Medio · Activo
734,66.0,672.0,686.0,19.52227272727273,19.58445508915379,0.9994325843973287,638.7981779772596,Medio,Activo,Medio · Activo
735,69.0,630.0,654.0,15.273043478260869,15.343164927994259,0.9981587484954975,547.1364288815867,Bajo,En riesgo,Bajo · En riesgo
736,56.0,679.0,685.0,54.46178571428572,54.42734427066365,0.9997210403827599,1514.7527284907928,Medio,Activo,Medio · Activo
737,48.0,624.0,684.0,31.624166666666667,31.66608753377905,0.9830673607440773,747.0352638426986,Medio,En riesgo,Medio · En riesgo
738,83.0,610.0,610.0,29.26385542168675,29.293049078441463,0.9998849341712657,1343.0548933345976,Medio,Activo,Medio · Activo
739,4.0,198.0,620.0,21.7625,22.655574279139223,0.5494743674200676,36.345043534760634,Bajo,En riesgo,Bajo · En riesgo
740,107.0,599.0,599.0,61.76186915887851,61.73202368799928,0.9999105050956302,3700.1261532333165,Alto,Activo,Alto · Activo
741,80.0,624.0,630.0,42.234500000000004,42.236774687253295,0.9997431584157448,1809.267847869284,Alto,Activo,Alto · Activo
742,270.0,630.0,638.0,14.625444444444444,14.643812840866916,0.9989643538315788,2062.968865465726,Alto,Activo,Alto · Activo
743,55.0,585.0,598.0,34.578909090909086,34.6062388881134,0.9994159712403895,1081.0470384106422,Medio,Activo,Medio · Activo
744,144.0,653.0,659.0,32.759166666666665,32.77181079740661,0.9997531225370577,2398.345997158555,Alto,Activo,Alto · Activo
745,177.0,647.0,648.0,37.87361581920904,37.878906799956326,0.9999287838173703,3458.2860591409744,Alto,Activo,Alto · Activo
746,31.0,483.0,606.0,17.920967741935485,18.061860018332837,0.7068299532126807,226.4608083624937,Bajo,En riesgo,Bajo · En riesgo
747,120.0,592.0,594.0,9.657333333333334,9.70578704306105,0.9998805368062993,656.8339357761712,Medio,Activo,Medio · Activo
748,64.0,640.0,649.0,42.20671875,42.20963552968558,0.9996345063075577,1411.0524741413742,Medio,Activo,Medio · Activo
749,65.0,619.0,625.0,15.603846153846154,15.67739248166193,0.999724925569593,552.1995390667994,Bajo,Activo,Bajo · Activo
750,42.0,623.0,625.0,12.444285714285714,12.570913626377047,0.9997422145696736,289.5617224801659,Bajo,Activo,Bajo · Activo
751,22.0,625.0,681.0,21.88,22.047165366548267,0.9969590212263535,251.29701857740483,Bajo,En riesgo,Bajo · En riesgo
752,99.0,651.0,653.0,37.45131313131313,37.46150276396554,0.9998691047915429,1910.7532030312136,Alto,Activo,Alto · Activo
753,46.0,678.0,678.0,41.45326086956522,41.460140061133835,0.9997943444080372,962.8116649289225,Medio,Activo,Medio · Activo
754,31.0,587.0,599.0,46.960967741935484,46.94056621177425,0.9994241076243774,841.7108105509474,Medio,Activo,Medio · Activo
755,245.0,673.0,675.0,43.25269387755102,43.252718664174985,0.9999192753432624,5239.104295735228,Alto,Activo,Alto · Activo
756,20.0,586.0,656.0,34.078,34.15704564617041,0.9950399903363623,368.76422123391774,Bajo,En riesgo,Bajo · En riesgo
757,38.0,553.0,596.0,52.69973684210527,52.65704714195578,0.9955052646305927,1148.9508782473413,Medio,En riesgo,Medio · En riesgo
758,16.0,584.0,608.0,19.195625,19.45354387951642,0.9988655651226797,184.82637981919845,Bajo,Activo,Bajo · Activo
759,40.0,677.0,683.0,31.641000000000002,31.69119635593713,0.9996620193217387,638.2085113199482,Medio,Activo,Medio · Activo
760,66.0,513.0,675.0,27.271515151515153,27.313421659818463,8.736495040975749e-05,0.07912481121669572,Bajo,En riesgo,Bajo · En riesgo
761,154.0,622.0,622.0,58.162597402597406,58.1458924898255,0.9999376428075356,4814.225942787065,Alto,Activo,Alto · Activo
762,440.0,625.0,625.0,20.401999999999997,20.41100210485627,0.9999780833596289,4776.427192397328,Alto,Activo,Alto · Activo
763,38.0,548.0,640.0,73.25052631578947,73.1146245228327,0.907597412167845,1356.2633353500532,Medio,En riesgo,Medio · En riesgo
764,89.0,585.0,593.0,35.78943820224719,35.80399726893977,0.999640950115779,1807.1676549165568,Alto,Activo,Alto · Activo
765,26.0,624.0,625.0,60.20384615384615,60.091942348890996,0.999626170907986,874.5337988223912,Medio,Activo,Medio · Activo
766,101.0,588.0,598.0,81.70871287128713,81.64296159575835,0.9994826211676888,4628.457864479564,Alto,Activo,Alto · Activo
767,12.0,595.0,627.0,44.69083333333333,44.67087752505175,0.9985133547491386,317.36320737701743,Bajo,Activo,Bajo · Activo
768,351.0,601.0,602.0,18.840997150997154,18.8530503491086,0.9999511598404013,3654.310560728123,Alto,Activo,Alto · Activo
769,43.0,659.0,665.0,35.68953488372093,35.72000695721345,0.9996733887883062,791.9119221136832,Medio,Activo,Medio · Activo
770,34.0,596.0,609.0,63.91852941176471,63.814001688991574,0.9994142763143165,1229.8680327269913,Medio,Activo,Medio · Activo
771,370.0,596.0,596.0,21.572216216216216,21.582373278248262,0.9999739481096184,4452.473729292518,Alto,Activo,Alto · Activo
772,36.0,596.0,621.0,7.526666666666666,7.697836254468167,0.9988145939497569,153.66027285680417,Bajo,Activo,Bajo · Activo
773,18.0,686.0,694.0,47.03333333333333,46.997648293163635,0.9993646453357438,437.2357725051226,Bajo,Activo,Bajo · Activo
